fulfilment,saleschannel,shipservicelevel,category,size,qty,amount,shipcity,shipstate,b2b,Purchased_day,Purchased_month,rejected,Price_Pred
Merchant,Amazon.in,Standard,kurta,M,0,380.0,GHAZIABAD,UTTAR PRADESH,False,22,4,rejected,731.1239999999999
Merchant,Amazon.in,Standard,kurta,XL,1,295.0,KURNOOL,ANDHRA PRADESH,False,22,4,not rejected,456.49816666666663
Merchant,Amazon.in,Standard,Set,M,1,665.1355519636998,MUMBAI,MAHARASHTRA,False,22,4,not rejected,479.55
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,CHENNAI,TAMIL NADU,False,22,4,rejected,444.53925000000004
Merchant,Amazon.in,Standard,kurta,L,1,458.0,FARIDABAD,HARYANA,False,22,4,not rejected,524.2133333333334
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,PIMPRI CHINCHWAD,MAHARASHTRA,False,22,4,rejected,758.3726190476191
Amazon,Amazon.in,Expedited,Set,L,1,939.0,East Arjun Nagar,Delhi,False,22,4,rejected,447.36
Merchant,Amazon.in,Standard,kurta,XL,1,534.0,PUNE,MAHARASHTRA,False,22,4,not rejected,401.94
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,MUNGER,BIHAR,False,22,4,rejected,740.87
Merchant,Amazon.in,Standard,kurta,XL,0,551.43,PUNE,MAHARASHTRA,False,22,4,rejected,777.3416666666667
Merchant,Amazon.in,Standard,Set,XXL,0,894.29,PUNE,MAHARASHTRA,False,22,4,rejected,401.57
Merchant,Amazon.in,Standard,Western Dress,3XL,1,859.0,HYDERABAD,TELANGANA,False,22,4,not rejected,844.325
Merchant,Amazon.in,Standard,Set,L,1,666.0,BHIWADI,RAJASTHAN,False,22,4,not rejected,429.9636666666666
Merchant,Amazon.in,Standard,Set,3XL,1,888.0,KISHANGARH AJMER DISTRICT,RAJASTHAN,False,22,4,not rejected,539.437
Merchant,Amazon.in,Standard,kurta,XXL,1,495.0,PUNE,MAHARASHTRA,False,22,4,not rejected,520.87
Merchant,Amazon.in,Standard,kurta,XS,1,442.0,THANE,MAHARASHTRA,False,22,4,not rejected,505.8075
Merchant,Amazon.in,Standard,Western Dress,3XL,1,899.0,Mumbai,MAHARASHTRA,False,22,4,rejected,397.65
Amazon,Amazon.in,Expedited,kurta,XXL,1,329.0,THANE,MAHARASHTRA,False,22,4,rejected,674.1916666666666
Merchant,Amazon.in,Standard,Western Dress,S,1,899.0,MUMBAI,MAHARASHTRA,False,22,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,1,591.0,NAVI MUMBAI,MAHARASHTRA,False,22,4,not rejected,729.63
Merchant,Amazon.in,Standard,kurta,XXL,1,432.0,THANE,MAHARASHTRA,False,22,4,not rejected,435.85333333333335
Merchant,Amazon.in,Standard,kurta,XXL,1,534.0,NAVI MUMBAI,MAHARASHTRA,False,22,4,not rejected,393.63
Merchant,Amazon.in,Standard,Western Dress,M,1,690.0,NAVI MUMBAI,MAHARASHTRA,False,22,4,not rejected,511.20666666666665
Merchant,Amazon.in,Standard,kurta,M,0,380.0,CHENNAI,TAMIL NADU,False,22,4,rejected,831.1633333333334
Merchant,Amazon.in,Standard,Top,XXL,1,540.0,AHMEDABAD,Gujarat,False,22,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,Vijayawada,ANDHRA PRADESH,False,22,4,rejected,476.605
Amazon,Amazon.in,Expedited,Set,XXL,1,824.0,CHENNAI,TAMIL NADU,False,22,4,rejected,467.35983333333337
Merchant,Amazon.in,Standard,Western Dress,XL,1,690.0,MYSORE,KARNATAKA,False,22,4,rejected,693.83
Merchant,Amazon.in,Standard,Set,3XL,1,582.0,JAIPUR,RAJASTHAN,False,22,4,not rejected,475.02
Merchant,Amazon.in,Standard,kurta,XXL,1,419.0,BENGALURU,KARNATAKA,False,22,4,not rejected,722.41
Merchant,Amazon.in,Standard,kurta,XXL,0,665.1355519636998,BENGALURU,KARNATAKA,False,22,4,rejected,690.49
Merchant,Amazon.in,Standard,kurta,S,1,495.0,HYDERABAD,TELANGANA,False,22,4,not rejected,409.472
Merchant,Amazon.in,Standard,Set,M,1,916.0,RANCHI,JHARKHAND,False,22,4,not rejected,764.5133333333334
Merchant,Amazon.in,Standard,kurta,S,1,499.0,BUNDIA,ODISHA,False,22,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,3XL,1,399.0,DHARWAD,KARNATAKA,False,22,4,not rejected,396.91
Amazon,Amazon.in,Expedited,Set,S,1,635.0,KOLLAM,KERALA,False,22,4,rejected,419.7033333333334
Merchant,Amazon.in,Standard,kurta,XS,1,568.0,Meenadom,KERALA,False,22,4,not rejected,941.3760000000001
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,BELGAUM,KARNATAKA,False,22,4,rejected,472.63
Merchant,Amazon.in,Standard,Set,XXL,1,1126.0,DELHI,DELHI,False,22,4,not rejected,486.67666666666673
Merchant,Amazon.in,Standard,kurta,XS,1,442.0,Kanniyakumari,TAMIL NADU,False,22,4,rejected,548.81
Merchant,Amazon.in,Standard,Set,XS,1,999.0,CHANDRAKONA,WEST BENGAL,False,22,4,not rejected,1004.9533333333333
Merchant,Amazon.in,Standard,kurta,S,1,399.0,NEW DELHI,DELHI,False,22,4,not rejected,410.48666666666674
Amazon,Amazon.in,Expedited,Set,M,1,1146.0,MUMBAI,MAHARASHTRA,False,22,4,rejected,719.59
Amazon,Amazon.in,Expedited,Set,M,1,653.0,KADUNGALLOOR,KERALA,False,22,4,rejected,783.25
Merchant,Amazon.in,Standard,Set,S,1,999.0,BENGALURU,KARNATAKA,False,22,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,316.0,NARIKOMBU,KARNATAKA,False,22,4,not rejected,697.34
Merchant,Amazon.in,Standard,kurta,3XL,1,549.0,KARIMNAGAR,TELANGANA,False,21,4,not rejected,437.11
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,21,4,rejected,754.1266666666667
Merchant,Amazon.in,Standard,kurta,3XL,1,432.0,GUNTUR,ANDHRA PRADESH,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,1,788.0,RANCHI,JHARKHAND,False,21,4,not rejected,742.95
Merchant,Amazon.in,Standard,kurta,3XL,0,665.1355519636998,GUNTUR,ANDHRA PRADESH,False,21,4,rejected,571.5954166666667
Amazon,Amazon.in,Expedited,kurta,L,1,342.0,GUNTUR,ANDHRA PRADESH,False,21,4,rejected,422.1885714285714
Merchant,Amazon.in,Standard,Set,3XL,0,665.1355519636998,HYDERABAD,TELANGANA,False,21,4,rejected,493.41333333333336
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,PATNA,BIHAR,False,21,4,rejected,414.38
Merchant,Amazon.in,Standard,Set,L,1,657.0,JABALPUR,MADHYA PRADESH,False,21,4,not rejected,598.04
Merchant,Amazon.in,Standard,Western Dress,XL,1,791.0,Coimbatore,TAMIL NADU,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,0,625.71,NOWROZABAD,MADHYA PRADESH,False,21,4,rejected,438.31
Merchant,Amazon.in,Standard,Set,XXL,1,680.0,BENGALURU,KARNATAKA,False,21,4,not rejected,800.7966666666667
Merchant,Amazon.in,Standard,Blouse,L,1,665.0,GUDIVADA KRISHNA DISTRICT,ANDHRA PRADESH,False,21,4,not rejected,726.9675
Merchant,Amazon.in,Standard,kurta,XXL,1,459.0,HYDERABAD,TELANGANA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,353.0,PONNANI,KERALA,False,21,4,not rejected,459.79666666666674
Amazon,Amazon.in,Expedited,Set,S,1,666.0,NEW DELHI,DELHI,False,21,4,rejected,683.27
Merchant,Amazon.in,Standard,kurta,S,0,463.81,ORAI,UTTAR PRADESH,False,21,4,rejected,474.48958333333326
Amazon,Amazon.in,Expedited,kurta,S,1,376.0,ORAI,UTTAR PRADESH,False,21,4,rejected,478.94
Merchant,Amazon.in,Standard,Set,3XL,1,631.0,GHAZIABAD,UTTAR PRADESH,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,HYDERABAD,TELANGANA,False,21,4,rejected,727.46
Merchant,Amazon.in,Standard,Top,M,1,599.0,Kollam,KERALA,False,21,4,not rejected,776.93
Amazon,Amazon.in,Expedited,kurta,S,1,363.0,Guwahati,ASSAM,False,21,4,rejected,745.69
Amazon,Amazon.in,Expedited,Western Dress,M,1,791.0,Kasaragod,KERALA,False,21,4,rejected,755.82
Merchant,Amazon.in,Standard,kurta,XXL,1,475.0,HYDERABAD,TELANGANA,False,21,4,not rejected,714.928
Amazon,Amazon.in,Expedited,Set,M,1,788.0,THANE,MAHARASHTRA,False,21,4,rejected,647.9315
Merchant,Amazon.in,Standard,kurta,3XL,1,380.0,Vizianagaram,ANDHRA PRADESH,False,21,4,not rejected,804.1
Merchant,Amazon.in,Standard,Set,XL,1,1149.0,CHENNAI,TAMIL NADU,False,21,4,not rejected,933.5125
Merchant,Amazon.in,Standard,Top,XL,1,298.0,BENGALURU,KARNATAKA,False,21,4,not rejected,647.6966666666666
Merchant,Amazon.in,Standard,kurta,XXL,0,380.0,TIRUCHIRAPPALLI,TAMIL NADU,False,21,4,rejected,802.54
Merchant,Amazon.in,Standard,Set,XL,1,499.0,CHENNAI,TAMIL NADU,False,21,4,not rejected,746.7309285714285
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,TIRUCHIRAPPALLI,TAMIL NADU,False,21,4,rejected,431.37
Merchant,Amazon.in,Standard,Western Dress,S,1,443.0,PATNA,BIHAR,False,21,4,rejected,669.54
Merchant,Amazon.in,Standard,kurta,XXL,1,295.0,HYDERABAD,TELANGANA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XS,1,517.0,IMPHAL,MANIPUR,False,21,4,not rejected,779.9116666666665
Merchant,Amazon.in,Standard,Western Dress,XL,1,690.0,GREATER NOIDA,UTTAR PRADESH,False,21,4,not rejected,775.2093333333333
Amazon,Amazon.in,Expedited,kurta,L,1,399.0,HYDERABAD,TELANGANA,False,21,4,rejected,741.332
Amazon,Amazon.in,Expedited,kurta,L,1,442.0,HYDERABAD,TELANGANA,False,21,4,rejected,402.69
Amazon,Amazon.in,Expedited,Set,S,1,759.0,GHAZIABAD,UTTAR PRADESH,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,3XL,1,517.0,PUNE,MAHARASHTRA,False,21,4,not rejected,407.995
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,Chennai,TAMIL NADU,False,21,4,not rejected,670.45
Merchant,Amazon.in,Standard,Set,L,0,600.95,mumbai,MAHARASHTRA,False,21,4,rejected,665.0
Amazon,Amazon.in,Expedited,Bottom,S,1,345.0,MOHALI,PUNJAB,False,21,4,rejected,427.455
Merchant,Amazon.in,Standard,Set,3XL,0,665.1355519636998,JAMMU,JAMMU & KASHMIR,False,21,4,rejected,445.62
Merchant,Amazon.in,Standard,Blouse,Free,1,339.0,LAVASA,MAHARASHTRA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XS,1,1099.0,DAVANAGERE,KARNATAKA,False,21,4,not rejected,706.45
Merchant,Amazon.in,Standard,kurta,M,1,399.0,GIRIDIH,JHARKHAND,False,21,4,not rejected,426.52416666666664
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,HYDERABAD,TELANGANA,False,21,4,not rejected,420.99
Amazon,Amazon.in,Expedited,kurta,XS,1,399.0,NAVI MUMBAI,MAHARASHTRA,False,21,4,rejected,735.7777857142858
Merchant,Amazon.in,Standard,kurta,XL,1,368.0,CHENNAI,TAMIL NADU,False,21,4,not rejected,759.7289999999999
Merchant,Amazon.in,Standard,Set,XS,1,659.0,SECUNDERABAD,TELANGANA,False,21,4,not rejected,818.13
Merchant,Amazon.in,Standard,kurta,XXL,1,568.0,GUWAHATI,ASSAM,False,21,4,not rejected,824.57
Merchant,Amazon.in,Standard,kurta,3XL,0,454.29,Hyderabad,TELANGANA,False,21,4,rejected,416.79
Merchant,Amazon.in,Standard,Set,XXL,1,696.0,GREATER NOIDA,UTTAR PRADESH,False,21,4,not rejected,541.93
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,CHENNAI,TAMIL NADU,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,3XL,1,399.0,Chennai,TAMIL NADU,False,21,4,not rejected,556.9870000000001
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,NOIDA,UTTAR PRADESH,False,21,4,rejected,425.31
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,NAGPUR,MAHARASHTRA,False,21,4,not rejected,808.25
Merchant,Amazon.in,Standard,kurta,XS,0,345.71,GURUGRAM,HARYANA,False,21,4,rejected,525.305
Amazon,Amazon.in,Expedited,Set,S,1,788.0,MUMBAI,MAHARASHTRA,False,21,4,rejected,422.8433333333333
Merchant,Amazon.in,Standard,kurta,L,1,487.0,BHUBANESWAR,ODISHA,False,21,4,not rejected,491.63333333333327
Amazon,Amazon.in,Expedited,kurta,3XL,0,665.1355519636998,HYDERABAD,TELANGANA,False,21,4,rejected,782.81
Merchant,Amazon.in,Standard,Set,M,1,759.0,NOIDA,UTTAR PRADESH,False,21,4,not rejected,490.435
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,CHAKAN,MAHARASHTRA,False,21,4,rejected,729.6066666666667
Amazon,Amazon.in,Expedited,kurta,3XL,1,348.0,RAJPUR SONARPUR,WEST BENGAL,False,21,4,rejected,654.03
Merchant,Amazon.in,Standard,kurta,M,1,316.0,BENGALURU,KARNATAKA,False,21,4,not rejected,704.14
Merchant,Amazon.in,Standard,kurta,XS,1,771.0,VISAKHAPATNAM,ANDHRA PRADESH,False,21,4,not rejected,691.625
Merchant,Amazon.in,Standard,kurta,M,1,495.0,KANNUR,KERALA,False,21,4,not rejected,880.31
Merchant,Amazon.in,Standard,Top,L,1,385.0,PUNE,MAHARASHTRA,True,21,4,not rejected,533.2508333333334
Merchant,Amazon.in,Standard,kurta,XS,1,771.0,THIRUVANANTHAPURAM,KERALA,False,21,4,not rejected,844.45
Merchant,Amazon.in,Standard,Set,XXL,1,539.0,HYDERABAD,TELANGANA,False,21,4,not rejected,841.15
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,BENGALURU,KARNATAKA,False,21,4,rejected,942.9275
Merchant,Amazon.in,Standard,kurta,3XL,1,521.0,CHANDIGARH,CHANDIGARH,False,21,4,not rejected,493.98
Merchant,Amazon.in,Standard,Set,M,1,696.0,PERNEM,GOA,False,21,4,not rejected,687.89
Merchant,Amazon.in,Standard,Set,S,1,968.0,ERANHOLI,KERALA,False,21,4,not rejected,532.92
Merchant,Amazon.in,Standard,Set,M,1,759.0,NAGPUR,MAHARASHTRA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,352.0,PUNE,MAHARASHTRA,False,21,4,not rejected,501.6
Merchant,Amazon.in,Standard,Set,3XL,1,995.0,PATNA,BIHAR,False,21,4,not rejected,858.585
Merchant,Amazon.in,Standard,kurta,XS,0,437.14,medchal,TELANGANA,False,21,4,rejected,743.4533333333334
Merchant,Amazon.in,Standard,kurta,M,1,399.0,MUMBAI,MAHARASHTRA,False,21,4,not rejected,681.3221428571429
Merchant,Amazon.in,Standard,Set,XS,1,922.0,BIDAR,KARNATAKA,False,21,4,not rejected,656.28
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,BENGALURU,KARNATAKA,False,21,4,rejected,670.29
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,BENGALURU,KARNATAKA,False,21,4,not rejected,905.15
Merchant,Amazon.in,Standard,Set,L,1,657.0,KANPUR,UTTAR PRADESH,False,21,4,not rejected,404.98970238095245
Amazon,Amazon.in,Expedited,Set,3XL,1,468.0,NEW DELHI,DELHI,False,21,4,rejected,746.37
Merchant,Amazon.in,Standard,kurta,XXL,1,458.0,AIZAWL,MIZORAM,False,21,4,not rejected,796.2516666666667
Merchant,Amazon.in,Standard,Set,L,1,660.0,VADODARA,Gujarat,False,21,4,not rejected,469.73
Merchant,Amazon.in,Standard,Set,XXL,1,560.0,MUMBAI,MAHARASHTRA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,399.0,NEW DELHI,DELHI,False,21,4,not rejected,505.5133333333334
Merchant,Amazon.in,Standard,kurta,L,0,380.0,Sujangarh,RAJASTHAN,False,21,4,rejected,536.68
Merchant,Amazon.in,Standard,kurta,S,1,399.0,Chennai,TAMIL NADU,False,21,4,not rejected,729.22
Merchant,Amazon.in,Standard,kurta,3XL,1,549.0,Kohlapur,MAHARASHTRA,False,21,4,not rejected,944.34
Merchant,Amazon.in,Standard,Set,3XL,0,622.86,MUMBAI,MAHARASHTRA,False,21,4,rejected,991.3
Amazon,Amazon.in,Expedited,Set,XL,1,950.0,BENGALURU,KARNATAKA,False,21,4,rejected,576.02
Amazon,Amazon.in,Expedited,Set,XS,1,1112.0,BINA,MADHYA PRADESH,False,21,4,rejected,877.2456785714286
Merchant,Amazon.in,Standard,Western Dress,3XL,1,825.0,Rajkot,Gujarat,False,21,4,not rejected,752.93
Merchant,Amazon.in,Standard,kurta,L,1,495.0,pune,MAHARASHTRA,False,21,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,HYDERABAD,TELANGANA,False,21,4,rejected,353.5
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,PUNE,MAHARASHTRA,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,597.0,ERNAKULAM,KERALA,False,21,4,not rejected,456.13833333333326
Merchant,Amazon.in,Standard,kurta,XS,1,725.0,Bijnor,UTTAR PRADESH,False,21,4,not rejected,914.01
Merchant,Amazon.in,Standard,kurta,XL,1,459.0,HYDERABAD,TELANGANA,False,21,4,rejected,751.8530000000001
Merchant,Amazon.in,Standard,kurta,XL,1,568.0,Tiruvallur,TAMIL NADU,False,21,4,not rejected,440.12
Merchant,Amazon.in,Standard,Western Dress,S,1,690.0,GUWAHATI,ASSAM,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,329.0,Dubbak,TELANGANA,False,21,4,not rejected,584.5816666666666
Merchant,Amazon.in,Standard,Set,XS,0,659.05,NOIDA,UTTAR PRADESH,False,21,4,rejected,397.94
Merchant,Amazon.in,Standard,Set,3XL,1,788.0,HYDERABAD,TELANGANA,False,21,4,not rejected,766.35
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,HYDERABAD,TELANGANA,False,21,4,not rejected,503.69
Merchant,Amazon.in,Standard,Set,M,1,654.0,MUMBAI,MAHARASHTRA,False,21,4,not rejected,842.9913333333333
Merchant,Amazon.in,Standard,kurta,S,1,345.0,TIRUVANNAMALAI,TAMIL NADU,False,21,4,not rejected,677.62
Merchant,Amazon.in,Standard,Set,M,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,L,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,21,4,rejected,464.3
Merchant,Amazon.in,Standard,kurta,XXL,0,522.86,Kohlapur,MAHARASHTRA,False,21,4,rejected,752.775
Merchant,Amazon.in,Standard,Set,L,1,916.0,Golaghat,ASSAM,False,21,4,not rejected,298.22
Merchant,Amazon.in,Standard,Set,XXL,1,654.0,jaunpur,UTTAR PRADESH,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,1,696.0,NEW DELHI,DELHI,False,21,4,not rejected,392.83
Amazon,Amazon.in,Expedited,Set,S,1,788.0,BENGALURU,KARNATAKA,False,21,4,rejected,340.95
Merchant,Amazon.in,Standard,kurta,XL,0,471.43,CHENNAI,TAMIL NADU,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,XXL,1,690.0,CHENNAI,TAMIL NADU,False,21,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Western Dress,XS,0,665.1355519636998,GUWAHATI,ASSAM,False,21,4,rejected,718.52
Merchant,Amazon.in,Standard,Western Dress,XL,1,744.0,GREATER NOIDA,UTTAR PRADESH,False,21,4,not rejected,566.91
Merchant,Amazon.in,Standard,Set,XXL,1,519.0,"Ponkunnam, Kottayam district",KERALA,False,21,4,not rejected,441.4
Merchant,Amazon.in,Standard,Set,XS,1,692.0,Nellore,ANDHRA PRADESH,False,21,4,not rejected,755.75
Merchant,Amazon.in,Standard,kurta,XL,1,579.0,SOUTH GOA,Goa,False,21,4,not rejected,890.94
Merchant,Amazon.in,Standard,kurta,XL,1,459.0,GURUGRAM,HARYANA,False,21,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,3XL,1,363.0,CHENNAI,TAMIL NADU,False,21,4,rejected,469.3614999999999
Merchant,Amazon.in,Standard,kurta,3XL,1,517.0,MUMBAI,MAHARASHTRA,False,21,4,not rejected,699.0931420246422
Merchant,Amazon.in,Standard,Ethnic Dress,XL,1,845.0,SURYAPET,TELANGANA,False,21,4,not rejected,517.49
Merchant,Amazon.in,Standard,Set,3XL,1,662.0,DIMAPUR,NAGALAND,False,21,4,not rejected,562.53
Merchant,Amazon.in,Standard,kurta,XS,1,459.0,CHAMARAJANAGAR,KARNATAKA,False,21,4,not rejected,687.1360000000001
Merchant,Amazon.in,Standard,Set,L,1,631.0,NEW DELHI,DELHI,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,568.0,PALAI,KERALA,False,21,4,not rejected,559.9533333333334
Merchant,Amazon.in,Standard,kurta,S,2,798.0,HYDERABAD,TELANGANA,False,21,4,not rejected,534.45
Merchant,Amazon.in,Standard,kurta,XXL,1,487.0,MUMBAI,MAHARASHTRA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,S,1,357.0,JAIPUR,RAJASTHAN,False,21,4,not rejected,385.98
Amazon,Amazon.in,Expedited,kurta,L,1,429.0,HYDERABAD,TELANGANA,False,21,4,rejected,417.54857142857145
Merchant,Amazon.in,Standard,Set,S,1,1115.0,NEW DELHI,DELHI,False,21,4,not rejected,765.9516666666667
Merchant,Amazon.in,Standard,kurta,M,1,487.0,NEW DELHI,DELHI,False,21,4,not rejected,524.26
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,HYDERABAD,TELANGANA,False,21,4,rejected,497.48
Merchant,Amazon.in,Standard,kurta,S,1,568.0,BHILAI,CHHATTISGARH,False,21,4,not rejected,787.48
Merchant,Amazon.in,Standard,kurta,3XL,1,459.0,KANPUR,UTTAR PRADESH,False,21,4,not rejected,461.09
Merchant,Amazon.in,Standard,Set,XL,1,631.0,BENGALURU,KARNATAKA,False,21,4,not rejected,481.65
Merchant,Amazon.in,Standard,Set,M,1,591.0,THANE,MAHARASHTRA,False,21,4,not rejected,744.13
Amazon,Amazon.in,Expedited,kurta,S,1,329.0,CHENNAI,TAMIL NADU,False,21,4,rejected,385.17
Merchant,Amazon.in,Standard,kurta,M,1,495.0,GURUGRAM,HARYANA,False,21,4,not rejected,541.894
Merchant,Amazon.in,Standard,kurta,S,1,399.0,Chennai,TAMIL NADU,False,21,4,not rejected,437.42
Merchant,Amazon.in,Standard,Western Dress,L,1,859.0,MUMBAI,MAHARASHTRA,False,21,4,not rejected,649.9636666666665
Merchant,Amazon.in,Standard,kurta,S,0,540.95,BHILAI,CHHATTISGARH,False,21,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,0,471.43,ALAPPUZHA,KERALA,False,21,4,rejected,816.888
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,HYDERABAD,TELANGANA,False,21,4,rejected,432.20657142857146
Merchant,Amazon.in,Standard,kurta,M,1,353.0,POLBA DADPUR,WEST BENGAL,False,21,4,not rejected,675.52
Merchant,Amazon.in,Standard,kurta,L,1,599.0,HYDERABAD,TELANGANA,False,21,4,rejected,519.4
Amazon,Amazon.in,Expedited,Top,XS,1,426.0,KALAMNURI,MAHARASHTRA,False,21,4,rejected,459.165
Merchant,Amazon.in,Standard,kurta,XXL,1,399.0,BHIWANDI,MAHARASHTRA,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,475.0,Chennai,TAMIL NADU,False,21,4,not rejected,835.795
Amazon,Amazon.in,Expedited,Blouse,S,1,259.0,BHOPAL,MADHYA PRADESH,False,21,4,rejected,827.185
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,hyderabad,TELANGANA,False,21,4,rejected,809.2106666666666
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,LUCKNOW,UTTAR PRADESH,False,21,4,rejected,730.645
Merchant,Amazon.in,Standard,kurta,M,1,446.0,PUNE,MAHARASHTRA,False,21,4,not rejected,530.123
Merchant,Amazon.in,Standard,Top,XXL,1,540.0,LUCKNOW,UTTAR PRADESH,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,Top,L,1,563.0,RAJKOT,Gujarat,False,21,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XS,1,459.0,BENGALURU,KARNATAKA,False,21,4,not rejected,822.48
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,KOOTHAPPAR,TAMIL NADU,False,21,4,not rejected,390.36
Merchant,Amazon.in,Standard,Set,M,1,1126.0,NEW DELHI,DELHI,False,21,4,not rejected,887.8133333333334
Merchant,Amazon.in,Standard,kurta,XXL,0,540.95,Kolkata,WEST BENGAL,False,21,4,rejected,437.4875
Merchant,Amazon.in,Standard,kurta,3XL,1,459.0,PUNE,MAHARASHTRA,False,21,4,not rejected,714.948
Merchant,Amazon.in,Standard,Set,M,1,999.0,BENGALURU,KARNATAKA,False,21,4,not rejected,692.05
Merchant,Amazon.in,Standard,Western Dress,XL,1,791.0,NEW DELHI,DELHI,False,21,4,not rejected,417.524
Merchant,Amazon.in,Standard,kurta,XS,1,363.0,VASAI VIRAR,MAHARASHTRA,False,21,4,not rejected,497.55
Merchant,Amazon.in,Standard,Set,XXL,1,801.0,LUCKNOW,UTTAR PRADESH,False,21,4,not rejected,774.55
Merchant,Amazon.in,Standard,kurta,L,1,526.0,BENGALURU,KARNATAKA,False,21,4,not rejected,888.67
Merchant,Amazon.in,Standard,Western Dress,L,1,791.0,BENGALURU,KARNATAKA,False,21,4,not rejected,847.18
Merchant,Amazon.in,Standard,Set,XS,1,551.0,SONEPUR,BIHAR,False,21,4,not rejected,851.1410000000001
Merchant,Amazon.in,Standard,kurta,3XL,1,499.0,GHAZIABAD,UTTAR PRADESH,False,21,4,not rejected,681.3491190476188
Merchant,Amazon.in,Standard,Set,XS,1,654.0,RANCHI,JHARKHAND,False,21,4,not rejected,482.11
Merchant,Amazon.in,Standard,kurta,S,1,487.0,MANGALORE,KARNATAKA,False,21,4,not rejected,403.55666666666673
Merchant,Amazon.in,Standard,Set,XS,1,715.0,GANDHINAGAR,Gujarat,False,21,4,not rejected,753.29
Merchant,Amazon.in,Standard,kurta,3XL,0,358.1,MUMBAI,MAHARASHTRA,False,21,4,rejected,710.2
Merchant,Amazon.in,Standard,Set,XS,1,654.0,SURAT,Gujarat,True,21,4,not rejected,474.8566666666666
Merchant,Amazon.in,Standard,kurta,XS,0,540.96,GANDHIDHAM,Gujarat,False,21,4,rejected,478.74
Merchant,Amazon.in,Standard,kurta,XS,0,665.1355519636998,CHENNAI,TAMIL NADU,False,21,4,rejected,451.24
Merchant,Amazon.in,Standard,kurta,M,1,487.0,BENGALURU,KARNATAKA,False,21,4,not rejected,466.56700000000006
Amazon,Amazon.in,Expedited,kurta,XL,1,435.0,JillelaGuda,TELANGANA,False,21,4,rejected,389.09
